mission_id,mission_type,latitude,longitude,urgency_level,urgency_score,threat_level,civilian_density,required_sensor,estimated_duration,created_time
M8944,Reconnaissance,36.9222,37.08,High,6.67,8.3,6.18,Multi-Spectral,94,2025-12-17 17:18:22.706494
M8945,Surveillance,39.2777,36.7237,Medium,5.05,5.42,8.06,Night Vision,53,2025-12-17 11:18:22.706595
M8946,Search and Rescue,41.392,36.1306,Medium,5.32,3.18,0.73,Thermal,147,2025-12-17 01:18:22.706688
M8947,Surveillance,41.7339,35.7569,Critical,9.51,5.28,7.9,Thermal,146,2025-12-17 02:18:22.706789
M8948,Search and Rescue,41.887,28.0743,Low,2.58,6.09,5.34,Thermal,141,2025-12-17 16:18:22.706884
M8949,Disaster Assessment,37.8431,40.6496,Low,2.75,8.04,1.68,Night Vision,39,2025-12-17 09:18:22.706979
M8950,Disaster Assessment,40.0121,39.1593,High,7.09,7.93,4.52,Thermal,117,2025-12-17 14:18:22.707072
M8951,Border Patrol,38.7652,38.3127,High,6.93,3.01,6.66,Multi-Spectral,92,2025-12-16 22:18:22.707174
M8952,Reconnaissance,37.171,31.8046,High,7.16,3.78,8.76,Night Vision,44,2025-12-17 13:18:22.707267
M8953,Surveillance,38.7629,36.2756,Low,3.24,9.86,4.12,Night Vision,87,2025-12-16 21:18:22.707377
M8954,Surveillance,37.3658,42.9176,High,7.21,8.77,1.16,Thermal,56,2025-12-16 21:18:22.707473
M8955,Border Patrol,40.6957,32.7584,High,6.66,3.29,2.67,Multi-Spectral,93,2025-12-17 11:18:22.707582
M8956,Reconnaissance,41.2086,28.1977,High,6.8,6.06,8.74,HD Camera,79,2025-12-17 03:18:22.707679
M8957,Reconnaissance,41.1093,34.7396,High,7.07,6.05,1.19,Multi-Spectral,149,2025-12-17 00:18:22.707773
M8958,Disaster Assessment,37.1947,33.5001,Critical,10.0,5.81,3.86,Thermal,168,2025-12-17 04:18:22.707867
M8959,Search and Rescue,37.6831,29.0813,Low,3.09,3.53,2.02,HD Camera,129,2025-12-17 07:18:22.707962
M8960,Disaster Assessment,39.5984,27.8821,Medium,4.94,6.38,1.29,Multi-Spectral,103,2025-12-17 08:18:22.708056
M8961,Border Patrol,39.6878,43.6952,High,6.98,5.5,3.73,Night Vision,169,2025-12-17 08:18:22.708158
M8962,Reconnaissance,36.1279,35.7393,Critical,9.58,9.03,8.2,Thermal,95,2025-12-16 22:18:22.708252
M8963,Search and Rescue,41.5719,37.4145,Critical,9.66,6.05,1.19,HD Camera,120,2025-12-17 10:18:22.708347
M8964,Disaster Assessment,36.5454,42.0935,Medium,5.29,8.65,4.85,HD Camera,102,2025-12-16 20:18:22.708448
M8965,Disaster Assessment,37.55,43.1245,Low,2.99,8.71,5.77,Thermal,79,2025-12-17 09:18:22.708557
M8966,Surveillance,37.7768,43.0944,High,6.89,9.75,6.51,Thermal,122,2025-12-17 03:18:22.708652
M8967,Reconnaissance,41.8938,42.9246,High,7.14,5.12,6.82,HD Camera,179,2025-12-17 03:18:22.708748
M8968,Border Patrol,40.5945,39.4819,High,7.26,1.75,8.09,Thermal,77,2025-12-17 11:18:22.708843
M8969,Surveillance,37.8334,43.8184,High,7.47,7.63,8.29,HD Camera,38,2025-12-17 16:18:22.708938
M8970,Reconnaissance,41.9171,30.2004,High,7.12,8.04,5.93,Thermal,57,2025-12-16 20:18:22.709033
M8971,Disaster Assessment,38.3245,30.0447,High,7.24,2.59,5.46,Thermal,77,2025-12-17 18:18:22.709134
M8972,Disaster Assessment,41.338,31.6687,Low,3.29,3.04,8.08,HD Camera,74,2025-12-17 11:18:22.709228
M8973,Surveillance,36.8964,41.9574,Medium,5.03,1.8,3.92,Night Vision,163,2025-12-17 05:18:22.709335
M8974,Disaster Assessment,38.9837,33.3703,Low,3.38,1.73,9.96,Multi-Spectral,162,2025-12-16 22:18:22.709436
M8975,Disaster Assessment,40.0818,33.1491,Critical,9.8,2.46,5.35,Night Vision,176,2025-12-17 03:18:22.709544
M8976,Search and Rescue,40.0866,39.9081,High,7.05,5.71,2.24,Multi-Spectral,122,2025-12-16 19:18:22.709640
M8977,Search and Rescue,36.0569,43.6924,High,6.71,8.33,7.81,Thermal,125,2025-12-16 19:18:22.709734
M8978,Disaster Assessment,38.6128,38.9703,High,6.77,3.06,8.98,Night Vision,163,2025-12-17 05:18:22.709829
M8979,Border Patrol,37.8231,40.9699,High,7.4,4.52,6.0,HD Camera,114,2025-12-17 04:18:22.709929
M8980,Disaster Assessment,40.0266,39.8945,Medium,4.85,4.48,0.24,Thermal,55,2025-12-17 05:18:22.710030
M8981,Border Patrol,37.9845,37.1844,Medium,5.43,3.98,0.68,Multi-Spectral,107,2025-12-17 09:18:22.710135
M8982,Border Patrol,36.6287,43.9459,High,6.91,3.69,9.27,HD Camera,175,2025-12-17 13:18:22.710232
M8983,Search and Rescue,41.9139,37.8689,Low,2.74,2.5,6.02,Multi-Spectral,62,2025-12-17 07:18:22.710326
M8984,Border Patrol,38.671,37.4004,High,6.9,8.8,9.82,Multi-Spectral,150,2025-12-17 10:18:22.710426
M8985,Search and Rescue,41.5954,40.9301,High,7.49,6.78,0.32,Night Vision,64,2025-12-17 11:18:22.710527
M8986,Border Patrol,36.0716,31.4691,Critical,9.64,8.89,8.83,Thermal,114,2025-12-17 01:18:22.710621
M8987,Surveillance,37.5505,28.239,Critical,10.48,8.7,0.69,HD Camera,38,2025-12-17 14:18:22.710715
M8988,Search and Rescue,39.7099,37.6385,Critical,9.76,5.05,4.19,HD Camera,38,2025-12-17 09:18:22.710809
M8989,Disaster Assessment,40.1126,37.1221,High,6.79,4.73,3.4,HD Camera,109,2025-12-17 07:18:22.710905
M8990,Surveillance,37.2325,39.1166,Medium,4.63,2.73,3.94,Thermal,112,2025-12-17 12:18:22.710999
M8991,Disaster Assessment,38.7095,32.8628,Medium,4.97,7.03,2.0,Night Vision,156,2025-12-17 17:18:22.711101
M8992,Surveillance,39.3619,31.9439,Low,3.4,8.44,9.47,Night Vision,177,2025-12-17 02:18:22.711196
M8993,Reconnaissance,38.4199,27.1297,Medium,5.2,8.68,6.04,Thermal,47,2025-12-17 01:18:22.711289
M8994,Surveillance,38.9811,36.5929,High,7.27,5.83,5.26,HD Camera,127,2025-12-17 10:18:22.711400
M8995,Disaster Assessment,40.3393,32.3494,Critical,9.87,6.53,2.47,Multi-Spectral,113,2025-12-17 09:18:22.711512
M8996,Reconnaissance,39.6191,29.3994,High,6.96,9.24,9.32,Thermal,87,2025-12-17 07:18:22.711606
M8997,Reconnaissance,40.4557,39.0906,Medium,4.61,9.56,2.92,Thermal,33,2025-12-17 10:18:22.711701
M8998,Disaster Assessment,39.3703,36.8339,Medium,4.51,4.98,7.86,Night Vision,38,2025-12-17 05:18:22.711801
M8999,Disaster Assessment,38.2803,34.8705,Critical,9.73,8.96,7.36,Thermal,43,2025-12-17 08:18:22.711896
M9000,Reconnaissance,40.5536,31.657,High,6.57,9.05,0.68,Multi-Spectral,57,2025-12-17 03:18:22.711991
M9001,Search and Rescue,37.4601,30.8664,Critical,9.85,8.09,3.17,HD Camera,168,2025-12-17 05:18:22.712091
M9002,Disaster Assessment,41.9466,36.0489,Medium,5.03,9.77,3.59,Multi-Spectral,126,2025-12-17 02:18:22.712187
M9003,Surveillance,40.1335,40.092,High,7.14,2.82,5.16,HD Camera,104,2025-12-17 02:18:22.712294
M9004,Border Patrol,40.0502,28.9145,Medium,4.57,5.56,3.21,Multi-Spectral,129,2025-12-16 20:18:22.712391
M9005,Border Patrol,36.0979,40.8264,Low,3.17,5.09,0.83,HD Camera,59,2025-12-17 06:18:22.712488
M9006,Border Patrol,41.3858,40.2054,High,7.09,3.83,2.02,Thermal,64,2025-12-17 17:18:22.712596
M9007,Search and Rescue,40.2063,41.2899,Medium,5.15,1.99,6.98,HD Camera,121,2025-12-17 10:18:22.712690
M9008,Disaster Assessment,38.9087,28.0682,Critical,9.55,5.8,1.8,Thermal,122,2025-12-17 03:18:22.712784
M9009,Search and Rescue,38.9459,40.466,High,6.89,9.61,4.53,HD Camera,144,2025-12-17 12:18:22.712878
M9010,Reconnaissance,40.0648,41.5067,Critical,9.98,6.69,2.98,Night Vision,155,2025-12-17 11:18:22.712973
M9011,Search and Rescue,36.0281,36.0301,High,6.75,1.25,0.63,Thermal,62,2025-12-17 03:18:22.713077
M9012,Search and Rescue,39.1723,35.5032,High,6.59,3.91,0.67,Thermal,121,2025-12-17 05:18:22.713172
M9013,Border Patrol,36.4039,27.0485,High,7.11,6.55,2.65,Night Vision,178,2025-12-17 01:18:22.713267
M9014,Border Patrol,41.6376,36.9996,Medium,4.89,3.65,8.29,HD Camera,111,2025-12-16 21:18:22.713376
M9015,Search and Rescue,39.9108,37.1922,Critical,10.12,9.8,3.23,Multi-Spectral,80,2025-12-17 11:18:22.713481
M9016,Border Patrol,37.9318,33.0734,Low,2.55,1.02,6.33,HD Camera,158,2025-12-17 06:18:22.713591
M9017,Border Patrol,39.7132,37.8381,Low,2.64,1.95,4.88,Night Vision,96,2025-12-17 15:18:22.713687
M9018,Reconnaissance,37.2831,42.996,Medium,4.82,5.17,8.08,Multi-Spectral,61,2025-12-17 15:18:22.713781
M9019,Reconnaissance,40.2813,41.6099,High,6.67,9.9,6.21,HD Camera,169,2025-12-17 03:18:22.713877
M9020,Disaster Assessment,38.542,31.8943,High,7.25,4.1,6.4,HD Camera,57,2025-12-17 08:18:22.713973
M9021,Border Patrol,36.2374,35.4609,Low,2.71,9.62,6.65,Thermal,155,2025-12-17 04:18:22.714075
M9022,Reconnaissance,41.6948,32.8198,High,6.71,2.32,7.01,Night Vision,80,2025-12-17 01:18:22.714171
M9023,Border Patrol,40.735,31.8366,High,7.38,8.21,9.98,Multi-Spectral,110,2025-12-17 15:18:22.714273
M9024,Disaster Assessment,41.0928,31.5597,Low,2.76,2.26,8.26,Night Vision,55,2025-12-17 01:18:22.714369
M9025,Disaster Assessment,40.6582,39.3846,Medium,4.55,7.51,2.62,Night Vision,50,2025-12-17 07:18:22.714465
M9026,Search and Rescue,40.3668,28.7628,High,7.02,3.29,8.51,Thermal,169,2025-12-17 07:18:22.714579
M9027,Search and Rescue,38.4794,43.864,Critical,9.52,1.39,8.43,Multi-Spectral,91,2025-12-16 23:18:22.714676
M9028,Disaster Assessment,40.7631,30.3673,Critical,9.67,3.61,1.02,Thermal,32,2025-12-17 01:18:22.714770
M9029,Border Patrol,37.4038,39.5854,Low,2.65,1.47,1.91,Multi-Spectral,170,2025-12-17 14:18:22.714865
M9030,Search and Rescue,39.9375,31.9458,Medium,4.76,2.71,2.15,Multi-Spectral,166,2025-12-17 01:18:22.714960
M9031,Reconnaissance,39.4559,29.8455,Low,2.82,5.28,4.21,Night Vision,101,2025-12-17 11:18:22.715062
M9032,Surveillance,37.7548,31.5929,Low,3.22,4.34,5.14,HD Camera,62,2025-12-17 17:18:22.715163
M9033,Border Patrol,39.6611,30.973,Low,2.59,5.82,4.68,HD Camera,51,2025-12-16 22:18:22.715259
M9034,Surveillance,37.5501,39.1044,Medium,5.04,4.3,2.9,HD Camera,54,2025-12-16 21:18:22.715368
M9035,Surveillance,39.307,36.5333,High,7.09,6.13,3.79,Multi-Spectral,69,2025-12-17 17:18:22.715469
M9036,Surveillance,37.0521,37.463,Low,3.4,5.54,5.52,Thermal,93,2025-12-17 02:18:22.715580
M9037,Reconnaissance,41.8139,33.8607,Medium,4.62,1.13,5.79,HD Camera,170,2025-12-17 13:18:22.715675
M9038,Reconnaissance,39.2389,31.2926,High,7.28,6.77,9.55,Thermal,147,2025-12-17 14:18:22.715770
M9039,Disaster Assessment,41.0541,35.587,Low,3.5,3.66,9.31,Multi-Spectral,118,2025-12-17 09:18:22.715866
M9040,Border Patrol,36.417,28.9181,Medium,4.84,7.08,0.26,Thermal,102,2025-12-17 09:18:22.715961
M9041,Border Patrol,40.3737,28.4867,Medium,5.44,9.47,0.13,HD Camera,162,2025-12-17 03:18:22.716065
M9042,Border Patrol,40.5339,40.5406,Low,2.98,7.19,9.64,Thermal,162,2025-12-17 09:18:22.716161
M9043,Search and Rescue,39.8691,31.5948,Medium,5.33,9.91,1.63,Multi-Spectral,58,2025-12-16 19:18:22.716257
M9044,Disaster Assessment,40.1681,37.9452,High,7.22,7.54,0.03,HD Camera,52,2025-12-17 04:18:22.716352
M9045,Reconnaissance,37.6427,29.946,Critical,10.34,4.28,9.93,Multi-Spectral,42,2025-12-17 15:18:22.716447
M9046,Disaster Assessment,40.4004,29.1382,Low,2.91,9.97,0.69,Multi-Spectral,163,2025-12-17 08:18:22.716555
M9047,Disaster Assessment,40.6727,32.8938,Critical,10.01,7.69,1.01,Night Vision,44,2025-12-17 04:18:22.716650
M9048,Surveillance,36.7243,28.2692,Medium,4.77,6.28,8.13,HD Camera,175,2025-12-17 01:18:22.716753
M9049,Search and Rescue,37.6217,33.1136,Low,2.56,6.81,6.44,Thermal,134,2025-12-17 09:18:22.716854
M9050,Reconnaissance,39.8347,38.346,High,6.95,9.27,0.52,Multi-Spectral,46,2025-12-17 08:18:22.716955
M9051,Disaster Assessment,41.3079,38.9875,High,7.06,4.32,4.18,Multi-Spectral,69,2025-12-17 18:18:22.717056
M9052,Search and Rescue,39.5404,42.7931,Critical,9.53,5.78,2.46,Multi-Spectral,161,2025-12-17 15:18:22.717150
M9053,Border Patrol,37.4154,42.7685,High,6.82,7.51,5.37,Night Vision,110,2025-12-17 12:18:22.717245
M9054,Disaster Assessment,37.9592,43.5343,Critical,9.73,1.54,0.55,Night Vision,39,2025-12-16 22:18:22.717340
M9055,Reconnaissance,41.0016,28.1804,High,6.8,4.68,6.02,Thermal,172,2025-12-17 07:18:22.717453
M9056,Surveillance,39.7685,32.2415,Low,3.47,7.69,7.11,HD Camera,66,2025-12-17 10:18:22.717563
M9057,Reconnaissance,38.7658,41.2822,Low,3.18,4.21,2.09,Thermal,162,2025-12-17 02:18:22.717658
M9058,Border Patrol,36.2336,35.9307,Low,2.82,3.65,0.79,Thermal,166,2025-12-17 06:18:22.717753
M9059,Surveillance,38.6573,37.6641,Medium,4.57,6.3,6.66,Night Vision,155,2025-12-16 21:18:22.717848
M9060,Reconnaissance,36.3717,36.8955,Critical,9.69,7.07,9.57,Night Vision,156,2025-12-17 11:18:22.717943
M9061,Surveillance,38.0621,30.7866,Medium,5.3,1.92,1.66,HD Camera,63,2025-12-17 18:18:22.718046
M9062,Disaster Assessment,36.1631,40.6589,Low,2.91,8.53,7.96,HD Camera,90,2025-12-17 10:18:22.718142
M9063,Search and Rescue,39.5664,36.2493,High,6.75,3.45,8.58,Multi-Spectral,65,2025-12-17 09:18:22.718237
M9064,Surveillance,37.3441,34.4973,Low,3.14,4.3,2.39,Multi-Spectral,46,2025-12-17 14:18:22.718335
M9065,Border Patrol,40.2566,42.3001,High,7.3,6.05,0.6,HD Camera,134,2025-12-16 19:18:22.718437
M9066,Surveillance,40.7468,34.3106,High,7.19,6.17,8.94,Night Vision,33,2025-12-17 17:18:22.718882
M9067,Border Patrol,39.5325,34.1103,High,6.84,4.38,5.74,Thermal,97,2025-12-17 15:18:22.719047
M9068,Search and Rescue,36.7302,27.6944,Medium,4.79,7.12,8.14,Night Vision,70,2025-12-17 16:18:22.719183
M9069,Reconnaissance,41.3773,36.4286,High,6.68,3.87,8.3,HD Camera,157,2025-12-16 23:18:22.719286
M9070,Surveillance,41.0222,27.5986,High,7.19,5.51,7.9,Night Vision,169,2025-12-16 23:18:22.719402
M9071,Reconnaissance,39.8428,30.3487,Low,3.28,5.81,4.08,HD Camera,149,2025-12-17 14:18:22.719531
M9072,Surveillance,40.5326,29.4414,Medium,4.79,2.92,5.72,Multi-Spectral,169,2025-12-16 21:18:22.719647
M9073,Search and Rescue,40.5022,43.9628,High,6.58,6.86,5.56,HD Camera,63,2025-12-16 19:18:22.719790
M9074,Search and Rescue,37.8448,32.0711,Critical,10.23,7.04,0.62,Thermal,57,2025-12-16 21:18:22.719981
M9075,Border Patrol,37.8928,35.9348,Low,2.87,6.2,6.28,Thermal,145,2025-12-16 22:18:22.720090
M9076,Search and Rescue,39.8285,35.0098,Medium,4.81,5.17,3.93,HD Camera,170,2025-12-17 17:18:22.720186
M9077,Surveillance,39.1004,33.3719,Low,2.72,8.33,3.64,Night Vision,96,2025-12-17 00:18:22.720292
M9078,Reconnaissance,36.8774,38.3342,Critical,9.75,4.0,0.76,Thermal,164,2025-12-17 07:18:22.720396
M9079,Reconnaissance,36.4305,41.1081,Medium,5.49,5.45,3.13,Multi-Spectral,38,2025-12-17 18:18:22.720640
M9080,Search and Rescue,40.2303,42.3247,Medium,4.61,5.18,4.76,HD Camera,97,2025-12-17 06:18:22.720828
M9081,Disaster Assessment,41.4087,28.2637,Critical,10.38,5.75,6.65,Multi-Spectral,32,2025-12-17 05:18:22.720945
M9082,Border Patrol,41.9301,27.7828,Medium,4.96,9.91,3.28,Multi-Spectral,140,2025-12-16 21:18:22.721042
M9083,Border Patrol,41.1313,38.6837,Medium,5.17,6.21,0.01,Thermal,97,2025-12-17 14:18:22.721145
M9084,Disaster Assessment,38.2771,43.7483,Critical,9.6,6.09,2.65,Thermal,33,2025-12-17 18:18:22.721241
M9085,Reconnaissance,39.8016,31.8082,Low,2.95,6.68,6.51,Multi-Spectral,125,2025-12-17 13:18:22.721336
M9086,Reconnaissance,36.0334,31.8019,Medium,5.49,8.04,0.9,Thermal,31,2025-12-17 13:18:22.721451
M9087,Surveillance,41.9587,40.3074,High,6.79,9.74,2.78,Thermal,98,2025-12-17 09:18:22.721548
M9088,Disaster Assessment,41.906,37.5096,High,6.66,4.02,5.12,Night Vision,54,2025-12-16 23:18:22.721645
M9089,Surveillance,36.5637,33.8043,Critical,9.67,2.18,3.62,Thermal,56,2025-12-16 20:18:22.721740
M9090,Search and Rescue,37.5341,30.9808,Medium,5.16,8.84,2.82,Thermal,118,2025-12-17 08:18:22.721835
M9091,Reconnaissance,39.1144,39.7074,Medium,4.74,1.19,3.42,Night Vision,100,2025-12-16 22:18:22.721936
M9092,Reconnaissance,38.3924,38.9003,Medium,5.0,6.09,6.78,HD Camera,52,2025-12-17 09:18:22.722030
M9093,Reconnaissance,41.0511,39.6949,Critical,10.38,1.63,9.21,HD Camera,175,2025-12-17 07:18:22.722124
M9094,Border Patrol,41.9931,37.7952,High,7.19,5.21,4.37,Night Vision,67,2025-12-17 08:18:22.722219
M9095,Search and Rescue,41.0934,30.7521,Critical,9.8,6.34,3.26,Night Vision,76,2025-12-17 18:18:22.722315
M9096,Reconnaissance,41.5572,27.7224,Medium,5.26,1.26,4.59,Thermal,130,2025-12-17 11:18:22.722410
M9097,Reconnaissance,39.148,39.2964,High,6.88,2.54,0.9,HD Camera,110,2025-12-17 03:18:22.722506
M9098,Surveillance,41.0037,37.4035,Low,3.17,5.7,4.35,HD Camera,48,2025-12-17 07:18:22.722612
M9099,Disaster Assessment,36.2052,38.714,High,6.76,7.69,3.67,HD Camera,123,2025-12-17 18:18:22.722709
M9100,Border Patrol,41.7677,33.9095,Low,3.22,4.57,6.56,Thermal,148,2025-12-17 10:18:22.722811
M9101,Reconnaissance,37.8301,30.9786,Medium,4.58,5.89,3.92,Thermal,121,2025-12-17 18:18:22.722914
M9102,Disaster Assessment,37.6669,30.766,Medium,4.95,8.69,2.86,HD Camera,178,2025-12-16 23:18:22.723009
M9103,Search and Rescue,36.8039,40.8419,Medium,5.06,4.08,2.36,Night Vision,68,2025-12-17 09:18:22.723106
M9104,Search and Rescue,38.4918,37.7463,Medium,5.0,6.87,6.09,Night Vision,171,2025-12-16 21:18:22.723202
M9105,Surveillance,41.2365,33.3361,High,6.55,9.36,4.52,HD Camera,58,2025-12-17 02:18:22.723297
M9106,Disaster Assessment,38.6402,32.1429,Low,2.63,3.68,2.0,Multi-Spectral,136,2025-12-17 12:18:22.723408
M9107,Search and Rescue,38.0012,27.9595,Medium,4.73,5.22,9.94,Night Vision,66,2025-12-17 12:18:22.723507
M9108,Reconnaissance,39.409,30.4088,Medium,5.07,2.84,7.32,Multi-Spectral,146,2025-12-16 22:18:22.723612
M9109,Surveillance,37.8168,39.4503,Medium,5.07,7.16,6.23,Multi-Spectral,45,2025-12-17 16:18:22.723708
M9110,Border Patrol,37.4531,40.8353,High,7.47,2.76,4.58,HD Camera,131,2025-12-17 07:18:22.723803
M9111,Surveillance,41.4681,28.043,Critical,9.95,3.48,9.28,Multi-Spectral,69,2025-12-17 12:18:22.723909
M9112,Reconnaissance,41.3892,38.2365,Medium,4.58,4.91,1.76,Multi-Spectral,136,2025-12-17 03:18:22.724004
M9113,Search and Rescue,36.0406,42.8965,Critical,10.03,6.03,9.28,Thermal,163,2025-12-17 17:18:22.724099
M9114,Surveillance,40.1304,36.532,Medium,4.86,3.57,1.76,Multi-Spectral,136,2025-12-17 12:18:22.724194
M9115,Reconnaissance,41.2766,38.0814,Medium,4.67,1.23,1.97,HD Camera,76,2025-12-17 00:18:22.724289
M9116,Border Patrol,36.8477,37.1582,Medium,5.04,9.84,8.74,HD Camera,173,2025-12-17 07:18:22.724384
M9117,Border Patrol,41.5355,43.2417,Critical,10.0,9.64,7.66,Multi-Spectral,174,2025-12-17 11:18:22.724487
M9118,Search and Rescue,36.6177,40.3897,High,6.67,9.58,3.16,Night Vision,85,2025-12-17 16:18:22.724583
M9119,Surveillance,38.9475,39.7858,Medium,4.92,5.44,5.61,HD Camera,174,2025-12-17 17:18:22.724679
M9120,Surveillance,37.091,29.6262,Critical,9.71,1.42,1.98,HD Camera,39,2025-12-17 17:18:22.724774
M9121,Disaster Assessment,38.9373,32.7247,Critical,9.53,9.34,8.39,HD Camera,113,2025-12-17 06:18:22.724880
M9122,Disaster Assessment,36.6193,32.7715,High,7.25,8.92,6.51,HD Camera,65,2025-12-16 22:18:22.724979
M9123,Border Patrol,39.8475,39.7803,Medium,4.75,1.15,8.78,Thermal,118,2025-12-16 22:18:22.725073
M9124,Surveillance,41.4857,31.613,Medium,5.02,3.78,9.81,HD Camera,131,2025-12-17 12:18:22.725169
M9125,Search and Rescue,39.3171,38.3562,High,7.06,9.15,3.6,HD Camera,49,2025-12-17 10:18:22.725264
M9126,Search and Rescue,37.9936,28.627,High,6.94,9.59,4.39,HD Camera,164,2025-12-16 23:18:22.725360
M9127,Border Patrol,36.162,34.9374,High,6.65,1.33,4.45,Night Vision,152,2025-12-17 18:18:22.725478
M9128,Border Patrol,38.537,36.0425,Low,2.53,5.4,0.37,HD Camera,136,2025-12-17 16:18:22.725575
M9129,Surveillance,36.6238,28.1931,High,6.71,8.51,6.63,Multi-Spectral,40,2025-12-17 02:18:22.725671
M9130,Surveillance,40.7686,36.5406,Critical,10.09,4.14,8.69,Multi-Spectral,106,2025-12-17 08:18:22.725767
M9131,Border Patrol,39.5118,37.2615,Medium,4.68,9.04,5.59,HD Camera,58,2025-12-17 11:18:22.725869
M9132,Disaster Assessment,39.5107,36.3125,High,6.63,8.48,1.22,HD Camera,80,2025-12-17 11:18:22.725966
M9133,Reconnaissance,37.3156,38.0843,High,7.33,7.29,5.37,Multi-Spectral,75,2025-12-17 14:18:22.726061
M9134,Search and Rescue,39.2036,28.855,Critical,9.67,3.18,9.05,HD Camera,113,2025-12-17 09:18:22.726163
M9135,Border Patrol,37.6328,37.3472,Medium,4.6,9.71,8.41,Multi-Spectral,179,2025-12-17 01:18:22.726260
M9136,Border Patrol,41.6501,32.6139,High,7.16,8.37,3.82,Night Vision,43,2025-12-17 18:18:22.726356
M9137,Reconnaissance,39.2434,40.6807,High,7.37,5.6,5.73,HD Camera,52,2025-12-17 13:18:22.726452
M9138,Border Patrol,37.8391,29.2516,High,6.83,8.38,7.95,Night Vision,99,2025-12-17 16:18:22.726548
M9139,Search and Rescue,41.036,28.0831,Low,2.89,3.53,5.16,Multi-Spectral,169,2025-12-17 05:18:22.726642
M9140,Surveillance,37.4378,32.3407,Medium,5.1,3.26,3.59,Thermal,65,2025-12-16 23:18:22.726738
M9141,Border Patrol,38.3617,43.2126,High,6.59,8.75,0.5,Multi-Spectral,35,2025-12-16 20:18:22.726841
M9142,Border Patrol,38.1643,41.3964,Low,2.78,7.59,5.82,Multi-Spectral,99,2025-12-16 19:18:22.726938
M9143,Reconnaissance,40.1164,29.945,Medium,4.75,7.19,2.66,Night Vision,178,2025-12-17 06:18:22.727034
M9144,Search and Rescue,37.4832,38.2145,High,6.6,3.04,0.09,HD Camera,142,2025-12-16 19:18:22.727130
M9145,Border Patrol,41.0276,35.2399,High,7.19,9.88,8.14,HD Camera,176,2025-12-17 01:18:22.727225
M9146,Surveillance,37.9422,27.7104,Low,2.53,9.81,4.34,Thermal,44,2025-12-17 08:18:22.727328
M9147,Reconnaissance,38.6558,41.5023,Low,2.76,5.94,7.82,Night Vision,88,2025-12-16 19:18:22.727440
M9148,Reconnaissance,39.9806,36.191,High,6.97,5.02,1.42,Multi-Spectral,87,2025-12-17 07:18:22.727539
M9149,Surveillance,39.7119,40.1594,Low,3.24,7.37,6.42,Night Vision,71,2025-12-17 10:18:22.727635
M9150,Reconnaissance,38.6891,42.0422,Low,3.05,3.38,4.86,Night Vision,148,2025-12-17 12:18:22.727737
M9151,Disaster Assessment,39.031,31.2638,High,7.37,6.76,4.9,Night Vision,51,2025-12-17 12:18:22.727841
M9152,Reconnaissance,37.0805,34.0352,Medium,5.04,3.31,6.92,HD Camera,141,2025-12-16 21:18:22.727937
M9153,Border Patrol,40.239,39.117,Medium,4.91,7.29,9.5,Multi-Spectral,152,2025-12-17 07:18:22.728031
M9154,Surveillance,41.2079,35.5889,Medium,4.52,5.12,2.25,HD Camera,136,2025-12-17 10:18:22.728126
M9155,Search and Rescue,36.9128,33.7502,High,7.4,4.5,2.88,Multi-Spectral,90,2025-12-17 01:18:22.728221
M9156,Border Patrol,37.4839,35.0403,High,6.57,8.76,8.74,HD Camera,77,2025-12-17 08:18:22.728317
M9157,Search and Rescue,38.4666,28.5098,Critical,9.93,2.21,0.32,Multi-Spectral,162,2025-12-16 20:18:22.728414
M9158,Surveillance,36.4646,29.1482,Critical,10.23,1.14,8.63,Multi-Spectral,145,2025-12-16 22:18:22.728510
M9159,Disaster Assessment,38.6158,30.611,Low,2.52,8.69,1.47,HD Camera,147,2025-12-17 16:18:22.728605
M9160,Search and Rescue,38.9222,34.2636,Medium,5.22,2.94,7.74,Multi-Spectral,168,2025-12-16 23:18:22.728700
M9161,Disaster Assessment,39.1231,39.4299,High,7.12,9.4,9.63,Thermal,68,2025-12-16 22:18:22.728803
M9162,Reconnaissance,39.9998,35.4113,Low,2.76,7.53,3.13,Thermal,128,2025-12-17 09:18:22.728899
M9163,Border Patrol,40.1227,31.3869,Critical,10.26,5.31,5.95,Thermal,59,2025-12-17 00:18:22.728994
